MPN	SE_MAN_NAME	MFG	CS_STATUS	SCRUB_STATUS	SCRUBBING_STANDARD_COMMENT	SCRUB_URL_COMMENT_ONLINE	SCRUB_URL_COMMENT_FILE_PATH	SCRUB_DS	SCRUB_DS_FILE_PATH	PRODUCT_URL PAGE	TAX_PATH	SE_PART	SE_SUPPLIER	SCRUBBING_ADDITIONAL_COMMENT	CUSTOMER_DESCRIPTION	SCRUB_DS_SOURCE	SCRUB_DS_FILE_TYPE	SCRUB_URL_COMMENT_SOURCE	SCRUB_URL_COMMENT_FILE_TYPE	SOURCING_TASKS_NAME	TRIGGER_Name	SCRUBBING_TASK
/PLT1M-M	"The Olander Company, Inc"	Olander Corp	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
/PLT2I	"The Olander Company, Inc"	Olander Corp	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
/PLT2M	"The Olander Company, Inc"	Olander Corp	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
/SC3576	"Northwest Fastener Sales, Inc"	NORTHWEST FASTENER SALES INC.	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
/SD42BS	"Wurth Revcar Fasteners, Inc"	REVCAR FASTENERS INC	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
/SSS-156-24ZI	"Northwest Fastener Sales, Inc"	NORTHWEST FASTENER SALES INC.	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:101P	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:830T	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:940N	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:A1255	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:AM10	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:G9	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:HD2	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:M550	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:NB100	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:S001	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:S312	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:SA001	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
:SH-100	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
? TBD	Raychem	Raychem	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
?8.0SMDJ28CA	0	0	Direct Match corrected supplier	Direct Match corrected supplier								8.0SMDJ28CA	Littelfuse|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??(SS24)	"Changzhou StarSea Electronics Co., Ltd"	Starsea	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"???,M3,??????"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M-3	Mizumoto Machine Mfg. Co., Ltd|Schneider Electric|KANG YANG Hardware Enterprise|Curtis Industries|Yangzhou Yangjie Electronic Technology Co., Ltd|Hitano Enterprise|Lision Technology Inc|Changzhou Galaxy Century Microelectronics Co.,Ltd|Frontier Electronics|Good-Ark Semiconductor|MICRO ELECTRONICS LTD|Diotec Semiconductor AG|Bruckewell Technology LTD|Semtech Electronics Limited|DC Components Co., Ltd|Bytesonic Electronics Co., Ltd|Meritek Electronics Corporation|Hornby Electronic Co,.Ltd|Sensitron Semiconductor|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"???? ???????? 1,0? ? ????????? ? ???????????? ??????"	0	ETMprofessional control	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"????,H62"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								H62	Epoxy Technology|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"????,M3,???304"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M3304	Heyco Products|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"????,M4,????"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M-4	Mizumoto Machine Mfg. Co., Ltd|Schneider Electric|KANG YANG Hardware Enterprise|Curtis Industries|Yangzhou Yangjie Electronic Technology Co., Ltd|MICRO ELECTRONICS LTD|Changzhou Galaxy Century Microelectronics Co.,Ltd|Sensitron Semiconductor|Diotec Semiconductor AG|Lision Technology Inc|Hornby Electronic Co,.Ltd|Semtech Electronics Limited|Bytesonic Electronics Co., Ltd|DC Components Co., Ltd|Hitano Enterprise|Meritek Electronics Corporation|Good-Ark Semiconductor|Bruckewell Technology LTD|Frontier Electronics|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????:1N4004	0	Nantongkangbi	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????:DM-02-V	0	Taiwan Yuanda	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????:DS-02-V	0	Taiwan Yuanda	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????:DS-04-V	0	Taiwan Yuanda	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????:SS14	0	Nantongkangbi	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? (??????) ????????????? 12/15	0	0	Direct Match corrected supplier	Direct Match corrected supplier								1215	Agencinox|Adafruit Industries|Bals Elektrotechnik GmbH & Co. KG|Keystone Electronics|A. Vogt GmbH & Co.KG|Hubbell|APT Electronics Co., Ltd|Pacific Engineering|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????? ? ???????? ???????? S-M3-1	0	Germes Grupp	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? ? ???????? ???????? S-M3-2	0	Germes Grupp	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? ? ???????? ???????? S-M4-1	0	Germes Grupp	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? ?????????? 50 ??	0	0	Direct Match corrected supplier	Direct Match corrected supplier								50	Adafruit Industries|Keystone Electronics|Serpac Electronic Enclosures|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"????? ???????????????? 15?0,8"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								1508	Pomona Electronics|Morton Machine Works|Panacol-Elosol|Hubbell|Bals Elektrotechnik GmbH & Co. KG|Abbatron|J.S.T.MFG.CO.,LTD|Multicomp Pro|Hammond Manufacturing|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"????? 1 1/4 ? ???????? ???????, ????????????, ????????????"	0	UNC	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? 9/32	0	0	Direct Match corrected supplier	Direct Match corrected supplier								932	Keystone Electronics|Bolt Depot, Inc|Anderson Power Products|Eaton|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????? WF-2	0	0	Direct Match corrected supplier	Direct Match corrected supplier								WF2	Apex Tool Group, LLC|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? ?????? 17?500 ????????	0	0	Direct Match corrected supplier	Direct Match corrected supplier								17500	Simpson Electric|C2G|Volex|MEGA Electronics Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? ???????? 1-1/4'?24'	Taiwan Semiconductor	Taiwan Semiconductor (TSC)	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 100?2,5 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 100?2,5 ?? (???????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 200?3,2 ?? (?????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	KAI SUH SUH (KSS)	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 200?3,2 ?? (?????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 200?3,2 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	KAI SUH SUH (KSS)	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 200?3,2 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 250?3,6 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 250?4,8 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	KAI SUH SUH (KSS)	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 250?4,8 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
?????? ?????????????? F32- 4	0	0	Direct Match corrected supplier	Direct Match corrected supplier								F3-24	Triad Magnetics|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? ?????????????? F32- 8	0	0	Direct Match corrected supplier	Direct Match corrected supplier								F328	Inter-Market|Triad Magnetics|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? ??????????-0202	0	0	Direct Match corrected supplier	Direct Match corrected supplier								02-02	Visual Communications Company, LLC|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 222	0	0	Direct Match corrected supplier	Direct Match corrected supplier								222	HOLDRITE|Berry Global Inc|3M|Century Spring Corp|Keystone Electronics|JKL Components|OSRAM|TE Connectivity|Harger Lightning & Grounding|EiKO Global, LLC|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 243	0	0	Direct Match corrected supplier	Direct Match corrected supplier								243	Henkel|Berry Global Inc|Keystone Electronics|TE Connectivity|Tinkerforge GmbH|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 263	0	0	Direct Match corrected supplier	Direct Match corrected supplier								263	Marco Rubber & Plastics, LLC|Keystone Electronics|LKG Industries|Altman Lighting|Adafruit Industries|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 401	0	0	Direct Match corrected supplier	Direct Match corrected supplier								401	SCHWEITZER ENGINEERING LABORATORIES|Keystone Electronics|Platt Luggage|Walther-Werke Ferdinand Walther GmbH|Abbatron|TE Connectivity|ABB Installation Products, Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 406	0	0	Direct Match corrected supplier	Direct Match corrected supplier								406	Adafruit Industries|Lesjoefors Group|Minor Rubber|3M|Keystone Electronics|JKL Components|Platt Luggage|Marathon Special Products|Abbatron|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 460	0	0	Direct Match corrected supplier	Direct Match corrected supplier								460	Adafruit Industries|OMP Mechtron|Keystone Electronics|Energizer Holdings|Bals Elektrotechnik GmbH & Co. KG|Walther-Werke Ferdinand Walther GmbH|Abbatron|Littelfuse|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
