MPN	SE_MAN_NAME	MFG	CS_STATUS	SCRUB_STATUS	SCRUBBING_STANDARD_COMMENT	SCRUB_URL_COMMENT_ONLINE	SCRUB_URL_COMMENT_FILE_PATH	SCRUB_DS	SCRUB_DS_FILE_PATH	PRODUCT_URL PAGE	TAX_PATH	SE_PART	SE_SUPPLIER	SCRUBBING_ADDITIONAL_COMMENT	CUSTOMER_DESCRIPTION	SCRUB_DS_SOURCE	SCRUB_DS_FILE_TYPE	SCRUB_URL_COMMENT_SOURCE	SCRUB_URL_COMMENT_FILE_TYPE	SOURCING_TASKS_NAME	TRIGGER_Name	SCRUBBING_TASK
LF-330	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								LF-330	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GT-215U	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								GT-215U	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GT-2150R	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								GT-2150R	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
LF-240	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								LF-240	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
LF-320	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								LF-320	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GT-220U	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								GT-220U	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GT-205J	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								GT-205J	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SNT-D10T	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SNT-D10T	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SNG-25B-600	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SNG-25B-600	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SNT-S20TF	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SNT-S20TF	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SNT-D20TF	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SNT-D20TF	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SNT-D10TF	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SNT-D10TF	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SNG-25A-600	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SNG-25A-600	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GT-21001V	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								GT-21001V	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
LF-315	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								LF-315	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SBP-5001T	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SBP-5001T	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SC-05-100JV	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SC-05-100JV	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SBT-0260	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SBT-0260	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SBT-0260T	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SBT-0260T	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SBT-0260TF	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								SBT-0260TF	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
FME0H473ZFTP18	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								FME0H473ZFTP18	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GL-2030C	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								GL-2030C	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GL-2060C	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								GL-2060C	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GL-2150C	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								GL-2150C	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GT-205U	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								GT-205U	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
MR-2043	KEMET Corporation	KEMET Corporation	Direct Match Corrected supplier	Direct Match Corrected supplier								MR-2043	TOKIN Corporation							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TCG057QVLBA-G20	KYOCERA Display	KYOCERA Display	Direct Match Corrected supplier	Direct Match Corrected supplier								TCG057QVLBA-G20	Kyocera							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TCG057VGLBA-G20	KYOCERA Display	KYOCERA Display	Direct Match Corrected supplier	Direct Match Corrected supplier								TCG057VGLBA-G20	Kyocera							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
9.2792E+11	Koninklijke Philips N.V.	Koninklijke Philips N.V.	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
LZ4-01R608-0000	"LED Engin, Inc"	"LED Engin, Inc"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
LZ4-01R708-0000	"LED Engin, Inc"	"LED Engin, Inc"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
LZ4-01R308-0000	"LED Engin, Inc"	"LED Engin, Inc"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
LZ4-01A108-0000	"LED Engin, Inc"	"LED Engin, Inc"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
LZ4-60MD09-0000	"LED Engin, Inc"	"LED Engin, Inc"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
LZP-D4UB0R-00U4	"LED Engin, Inc"	"LED Engin, Inc"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
LZ1-10UV0R-0000	"LED Engin, Inc"	"LED Engin, Inc"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
30112 PILOT TPLG	LEDVANCE GmbH	LEDVANCE GmbH	Direct Match Corrected supplier	Direct Match Corrected supplier								30112 PILOT TPLG	OSRAM							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
30120 PILOT FLR	LEDVANCE GmbH	LEDVANCE GmbH	Direct Match Corrected supplier	Direct Match Corrected supplier								30120 PILOT FLR	OSRAM							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4CTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4CTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3SHTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3SHTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3SHTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3SHTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3SHTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3SHTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9SHMDTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9SHMDTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9SHMDTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9SHMDTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9SHTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9SHTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9SHTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9SHTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9SHTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9SHTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9STC	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9STC	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7ATCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7ATCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7ATCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7ATCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7CTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7CTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7CTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7CTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7CTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7CTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4SHTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4SHTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4STC	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4STC	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4KTCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4KTCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4KTCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4KTCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4KTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4KTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4KTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4KTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4KTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4KTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4REC2	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4REC2	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4REC2-25	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4REC2-25	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4SHTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4SHTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4SHTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4SHTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4ATCAA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4ATCAA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4ATCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4ATCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4ATCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4ATCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4ATCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4ATCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4ATCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4ATCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4CTCAA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4CTCAA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4CTCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4CTCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4CTCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4CTCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4CTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4CTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4CTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4CTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9A15TCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9A15TCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9A15TCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9A15TCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9A15TCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9A15TCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9A15TCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9A15TCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9AM2STC	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9AM2STC	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9AMDTCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9AMDTCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9AMDTCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9AMDTCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9AMDTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9AMDTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9AMDTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9AMDTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9AMDTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9AMDTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9APTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9APTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7STC	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7STC	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3STC	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3STC	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4APTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4APTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC4APTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC4APTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3KTCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3KTCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3KTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3KTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3KTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3KTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3KTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3KTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC37REC	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC37REC	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC37REC-25	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC37REC-25	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3APTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3APTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3APTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3APTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3ATCAA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3ATCAA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3ATCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3ATCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3ATCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3ATCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3ATCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3ATCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3ATCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3ATCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3ATCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3ATCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3CTCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3CTCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3CTCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3CTCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3CTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3CTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3CTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3CTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC3CTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC3CTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9CMDTCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9CMDTCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9CMDTCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9CMDTCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9CMDTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9CMDTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9CMDTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9CMDTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9CMDTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9CMDTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9CTCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9CTCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9CTCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9CTCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9CTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9CTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9CTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9CTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9SHMDTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9SHMDTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7KTCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7KTCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7KTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7KTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7KTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7KTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7KTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7KTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7SHTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7SHTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7SHTCBS	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7SHTCBS	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7SHTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7SHTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7APTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7APTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7APTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7APTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7ATCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7ATCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC7ATCAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC7ATCAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9A15TCAB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9A15TCAB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
CM-MMB-231	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								CM-MMB-231	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
